UF,Sexo,Capacidade Total,Tipo de Gestão,Concebido ou Adaptado,Consultório Médico,Total Provisórios Masculinos,Total Provisórios Femininos,Total Sentenciados Masculinos,Total Sentenciados Femininos,Branca Masculino,Negra Masculino,Parda Masculino,Amarela Masculino,Indígena Masculino,Branca Feminino,Negra Feminino,Parda Feminino,Amarela Feminino,Indígena Feminino,Solteiro/a Masculino,União estável/ amasiado Masculino,Casado/a Masculino,Separado/a judicialmente Masculino,Divorciado/a Masculino,Viúvo/a Masculino,Solteiro/a Feminino,União estável/ amasiado Feminino,Casado/a Feminino,Separado/a judicialmente Feminino,Divorciado/a Feminino,Viúvo/a Feminino,18 a 24 anos Masculino,25 a 29 anos Masculino,30 a 34 anos Masculino,35 a 45 anos Masculino,46 a 60 anos Masculino,61 a 70 anos Masculino,Mais de 70 anos Masculino,18 a 24 anos Feminino,25 a 29 anos Feminino,30 a 34 anos Feminino,35 a 45 anos Feminino,46 a 60 anos Feminino,61 a 70 anos Feminino,Mais de 70 anos Feminino
rs,masculino,176.0,pública,concebido,sim,397.0,24.0,832.0,13.0,803.0,223.0,198.0,1.0,3.0,26.0,8.0,3.0,0.0,0.0,682.0,458.0,60.0,22.0,6.0,1.0,14.0,20.0,2.0,1.0,0.0,0.0,222.0,368.0,340.0,241.0,52.0,6.0,0.0,5.0,9.0,8.0,10.0,4.0,1.0,0.0
sc,misto,1404.0,pública,adaptado,sim,242.0,20.0,1037.0,105.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,261.0,pública,concebido,não,144.0,0.0,177.0,0.0,208.0,33.0,58.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,90.0,26.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,55.0,70.0,74.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,65.0,pública,adaptado,sim,64.0,0.0,129.0,9.0,145.0,12.0,36.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,97.0,55.0,24.0,11.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,40.0,43.0,44.0,40.0,18.0,8.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0
sc,misto,547.0,pública,concebido,sim,336.0,27.0,176.0,36.0,344.0,31.0,98.0,24.0,0.0,39.0,3.0,17.0,1.0,0.0,221.0,168.0,39.0,18.0,5.0,2.0,14.0,32.0,4.0,1.0,1.0,2.0,194.0,133.0,89.0,109.0,25.0,8.0,2.0,10.0,16.0,7.0,14.0,13.0,2.0,0.0
sc,masculino,22.0,pública,concebido,sim,35.0,0.0,61.0,1.0,52.0,7.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,18.0,9.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,23.0,14.0,11.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sc,masculino,144.0,pública,concebido,sim,0.0,0.0,30.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,76.0,pública,concebido,sim,84.0,0.0,162.0,0.0,29.0,3.0,206.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,109.0,90.0,38.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,62.0,40.0,48.0,37.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,misto,208.0,pública,concebido,sim,126.0,16.0,210.0,27.0,242.0,28.0,59.0,5.0,0.0,33.0,2.0,7.0,1.0,0.0,117.0,135.0,22.0,22.0,5.0,1.0,13.0,13.0,5.0,1.0,1.0,3.0,108.0,72.0,51.0,60.0,35.0,8.0,1.0,13.0,7.0,9.0,8.0,6.0,0.0,0.0
sc,misto,198.0,pública,concebido,sim,9.0,41.0,111.0,91.0,69.0,11.0,39.0,1.0,0.0,78.0,37.0,17.0,0.0,0.0,71.0,36.0,6.0,6.0,1.0,0.0,6.0,0.0,2.0,5.0,56.0,54.0,19.0,40.0,23.0,27.0,11.0,0.0,0.0,28.0,30.0,28.0,29.0,15.0,2.0,0.0
sc,masculino,646.0,co-gestão,concebido,sim,0.0,0.0,647.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,74.0,pública,concebido,sim,52.0,0.0,88.0,5.0,78.0,54.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,32.0,55.0,37.0,12.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,18.0,62.0,42.0,8.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
sc,misto,96.0,pública,concebido,não,103.0,4.0,219.0,46.0,201.0,12.0,109.0,0.0,0.0,30.0,15.0,5.0,0.0,0.0,72.0,223.0,13.0,9.0,4.0,1.0,21.0,22.0,6.0,1.0,0.0,0.0,127.0,68.0,49.0,57.0,19.0,2.0,0.0,19.0,10.0,5.0,7.0,9.0,0.0,0.0
sc,masculino,80.0,pública,adaptado,não,0.0,15.0,0.0,55.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,misto,430.0,pública,concebido,sim,244.0,30.0,295.0,51.0,392.0,69.0,78.0,0.0,0.0,65.0,8.0,8.0,0.0,0.0,260.0,168.0,75.0,19.0,14.0,3.0,22.0,43.0,8.0,1.0,3.0,4.0,156.0,142.0,80.0,102.0,51.0,8.0,0.0,25.0,17.0,14.0,14.0,10.0,1.0,0.0
sc,masculino,696.0,pública,adaptado,sim,0.0,0.0,1022.0,0.0,484.0,53.0,423.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,438.0,339.0,80.0,43.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,273.0,262.0,248.0,73.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,736.0,pública,concebido,sim,20.0,0.0,847.0,0.0,440.0,55.0,229.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,372.0,218.0,141.0,50.0,54.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,148.0,143.0,259.0,159.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,72.0,pública,concebido,não,47.0,0.0,80.0,0.0,70.0,14.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,80.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,19.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,215.0,pública,concebido,sim,39.0,3.0,110.0,8.0,65.0,14.0,71.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,49.0,39.0,14.0,10.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,27.0,25.0,25.0,37.0,14.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
sc,masculino,1474.0,pública,concebido,sim,342.0,0.0,601.0,0.0,631.0,112.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,234.0,143.0,17.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,224.0,199.0,159.0,59.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,352.0,co-gestão,concebido,não,161.0,0.0,248.0,0.0,220.0,45.0,141.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,134.0,32.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,101.0,76.0,93.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,misto,120.0,pública,concebido,sim,87.0,16.0,119.0,46.0,123.0,22.0,61.0,0.0,0.0,43.0,4.0,15.0,0.0,0.0,81.0,92.0,22.0,10.0,0.0,1.0,31.0,24.0,6.0,0.0,0.0,1.0,55.0,57.0,47.0,32.0,15.0,0.0,0.0,15.0,19.0,14.0,12.0,2.0,0.0,0.0
sc,masculino,51.0,pública,adaptado,sim,56.0,0.0,116.0,2.0,140.0,7.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.0,65.0,23.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,31.0,40.0,39.0,18.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
sc,misto,187.0,pública,concebido,não,153.0,12.0,153.0,12.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,1117.0,pública,concebido,sim,0.0,0.0,1194.0,0.0,768.0,129.0,271.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,542.0,432.0,96.0,30.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,370.0,295.0,247.0,67.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,59.0,pública,adaptado,não,59.0,0.0,205.0,0.0,80.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,25.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,19.0,23.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,212.0,pública,concebido,não,170.0,15.0,161.0,28.0,223.0,26.0,82.0,0.0,0.0,29.0,2.0,12.0,0.0,0.0,145.0,124.0,29.0,15.0,2.0,3.0,6.0,33.0,1.0,0.0,0.0,2.0,121.0,52.0,65.0,60.0,29.0,4.0,0.0,12.0,12.0,7.0,8.0,4.0,0.0,0.0
sc,feminino,125.0,pública,concebido,sim,0.0,51.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,83.0,24.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0,5.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,18.0,26.0,10.0,2.0,0.0
sc,masculino,40.0,pública,adaptado,sim,18.0,0.0,85.0,9.0,43.0,6.0,51.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,45.0,30.0,9.0,6.0,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,21.0,19.0,29.0,21.0,10.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0
sc,masculino e femenino,352.0,pública,desconhecido,sim,265.0,37.0,129.0,41.0,196.0,3.0,142.0,0.0,0.0,49.0,0.0,20.0,0.0,0.0,203.0,86.0,35.0,1.0,1.0,1.0,41.0,18.0,5.0,0.0,0.0,3.0,110.0,79.0,53.0,51.0,29.0,5.0,0.0,13.0,10.0,15.0,19.0,10.0,0.0,0.0
sc,masculino,696.0,co-gestão,concebido,sim,489.0,0.0,393.0,0.0,513.0,90.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,192.0,169.0,153.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,480.0,co-gestão,concebido,sim,0.0,0.0,593.0,0.0,364.0,38.0,167.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,227.0,43.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,173.0,128.0,107.0,38.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,568.0,pública,concebido,sim,0.0,0.0,607.0,0.0,504.0,56.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,183.0,170.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,133.0,131.0,87.0,111.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,320.0,pública,concebido,não,0.0,0.0,352.0,0.0,233.0,31.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,122.0,25.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,105.0,99.0,70.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,60.0,pública,adaptado,não,18.0,0.0,11.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,misto,115.0,pública,concebido,não,48.0,28.0,422.0,96.0,207.0,80.0,183.0,0.0,0.0,46.0,20.0,58.0,0.0,0.0,154.0,95.0,63.0,36.0,11.0,18.0,42.0,35.0,45.0,37.0,14.0,15.0,48.0,40.0,41.0,60.0,21.0,15.0,11.0,16.0,11.0,7.0,22.0,10.0,6.0,8.0
sc,masculino,142.0,pública,concebido,não,50.0,6.0,104.0,6.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,46.0,pública,adaptado,não,38.0,0.0,128.0,6.0,132.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,94.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,39.0,31.0,33.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,372.0,co-gestão,concebido,sim,296.0,0.0,298.0,0.0,425.0,62.0,102.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,182.0,79.0,28.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,128.0,116.0,123.0,52.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,72.0,pública,concebido,sim,40.0,0.0,70.0,0.0,60.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,39.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,22.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,55.0,pública,adaptado,sim,40.0,0.0,45.0,0.0,60.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,144.0,pública,concebido,sim,69.0,0.0,64.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,90.0,pública,concebido,não,44.0,0.0,532.0,0.0,225.0,53.0,100.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,199.0,89.0,50.0,38.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,244.0,98.0,75.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,105.0,pública,concebido,sim,27.0,0.0,71.0,0.0,55.0,12.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,35.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,23.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,128.0,pública,concebido,não,71.0,11.0,225.0,36.0,240.0,24.0,31.0,1.0,0.0,35.0,4.0,8.0,0.0,0.0,140.0,71.0,29.0,11.0,7.0,1.0,19.0,15.0,9.0,3.0,0.0,0.0,73.0,65.0,55.0,68.0,27.0,6.0,2.0,7.0,8.0,7.0,14.0,11.0,0.0,0.0
sc,masculino,72.0,pública,concebido,sim,50.0,0.0,99.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc,masculino,72.0,pública,concebido,não,61.0,3.0,67.0,4.0,55.0,5.0,32.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,45.0,30.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,38.0,32.0,21.0,23.0,12.0,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0
se,masculino,476.0,co-gestão,concebido,sim,474.0,0.0,75.0,0.0,27.0,36.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,179.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,125.0,107.0,65.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
se,masculino,177.0,pública,concebido,não,0.0,0.0,386.0,0.0,51.0,18.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,47.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,112.0,86.0,86.0,35.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
se,masculino,160.0,pública,adaptado,não,160.0,0.0,0.0,0.0,22.0,58.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,42.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,15.0,26.0,29.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
se,feminino,175.0,pública,adaptado,sim,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,42.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,99.0,13.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,48.0,34.0,71.0,19.0,1.0,0.0
se,masculino,220.0,pública,concebido,não,0.0,0.0,41.0,0.0,3.0,3.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
se,masculino,225.0,pública,adaptado,sim,83.0,6.0,0.0,0.0,15.0,3.0,65.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,15.0,3.0,65.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,7.0,13.0,15.0,29.0,15.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0
se,masculino,346.0,pública,concebido,não,0.0,0.0,357.0,0.0,23.0,99.0,189.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,103.0,78.0,84.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
se,masculino,800.0,pública,concebido,sim,1908.0,0.0,282.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,698.0,217.0,34.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,570.0,331.0,263.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,844.0,desconhecido,desconhecido,não,0.0,0.0,1755.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,844.0,desconhecido,desconhecido,não,1781.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,624.0,desconhecido,desconhecido,não,1575.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,781.0,desconhecido,desconhecido,não,0.0,0.0,683.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,921.0,desconhecido,desconhecido,não,0.0,0.0,1891.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,926.0,desconhecido,desconhecido,não,0.0,0.0,1911.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,1388.0,desconhecido,desconhecido,não,0.0,0.0,2478.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,844.0,desconhecido,desconhecido,não,0.0,0.0,1045.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,1280.0,desconhecido,desconhecido,não,0.0,0.0,830.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,844.0,desconhecido,desconhecido,não,0.0,0.0,1797.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,844.0,desconhecido,desconhecido,não,1785.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,550.0,desconhecido,desconhecido,não,0.0,0.0,1526.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,847.0,desconhecido,desconhecido,não,0.0,0.0,1623.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,844.0,desconhecido,desconhecido,não,0.0,0.0,981.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,833.0,desconhecido,desconhecido,não,922.0,0.0,0.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,844.0,desconhecido,desconhecido,não,0.0,0.0,1588.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,973.0,desconhecido,desconhecido,não,0.0,0.0,1936.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sp,masculino,834.0,desconhecido,desconhecido,não,0.0,0.0,1960.0,0.0,23.0,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,17.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
